id,value
Consumer Services|Hotels/Resorts|Target Hospitality Corp. Warrant expiring 3/15/2024(THWWW)(0.0),0.0
Consumer Services|Hotels/Resorts|Wyndham Hotels & Resorts Inc. Common Stock(WH)(5.61),5.61
Consumer Services|Hotels/Resorts|Wynn Resorts Limited Common stock(WYNN)(13.9),13.9
Consumer Services|Hotels/Resorts|Xenia Hotels & Resorts Inc. Common Stock(XHR)(2.02),2.02
Consumer Services|Marine Transportation|Brookfield Infrastructure Partners LP Limited Partnership Units(BIP)(15.3),15.3
Consumer Services|Marine Transportation|Carnival Corporation Common Stock(CCL)(25.6),25.6
Consumer Services|Marine Transportation|Carnival Plc ADS ADS(CUK)(21.5),21.5
Consumer Services|Marine Transportation|D/B/A Royal Caribbean Cruises Ltd. Common Stock(RCL)(17.8),17.8
Consumer Services|Marine Transportation|Dynagas LNG Partners LP Common Units(DLNG)(0.106),0.106
Consumer Services|Marine Transportation|EuroDry Ltd. Common Shares(EDRY)(0.0199),0.0199
Consumer Services|Marine Transportation|FLEX LNG Ltd. Ordinary Shares(FLNG)(0.486),0.486
Consumer Services|Marine Transportation|GasLog Ltd. Common Shares(GLOG)(0.458),0.458
Consumer Services|Marine Transportation|GasLog Partners LP Common Units representing limited partnership interests(GLOP)(0.167),0.167
Consumer Services|Marine Transportation|Golar LNG Partners LP 8.75% Series A Cumulative Redeemable Preferred Units(GMLPP)(0.0),0.0
Consumer Services|Marine Transportation|Golar LNG Partners LP Common Units Representing Limited Partnership(GMLP)(0.24),0.24
Consumer Services|Marine Transportation|Golar Lng Ltd(GLNG)(1.18),1.18
Consumer Services|Marine Transportation|Golden Ocean Group Limited Common Stock(GOGL)(0.882),0.882
Consumer Services|Marine Transportation|Hoegh LNG Partners LP Common Units representing Limited Partner Interests(HMLP)(0.524),0.524
Consumer Services|Marine Transportation|International Seaways Inc. Common Stock(INSW)(0.54),0.54
Consumer Services|Marine Transportation|KNOT Offshore Partners LP Common Units representing Limited Partner Interests(KNOP)(0.542),0.542
Consumer Services|Marine Transportation|Kirby Corporation Common Stock(KEX)(3.52),3.52
Consumer Services|Marine Transportation|Matson Inc. Common Stock(MATX)(3.07),3.07
Consumer Services|Marine Transportation|Nordic American Tankers Limited Common Stock(NAT)(0.5),0.5
Consumer Services|Marine Transportation|Norwegian Cruise Line Holdings Ltd. Ordinary Shares(NCLH)(7.95),7.95
Consumer Services|Marine Transportation|Odyssey Marine Exploration Inc. Common Stock(OMEX)(0.099),0.099
Consumer Services|Marine Transportation|Teekay LNG Partners L.P.(TGP)(1.15),1.15
Consumer Services|Marine Transportation|Teekay Tankers Ltd.(TNK)(0.455),0.455
Consumer Services|Marine Transportation|Tidewater Inc. Common Stock(TDW)(0.515),0.515
Consumer Services|Military/Government/Technical|AECOM Common Stock(ACM)(8.28),8.28
Consumer Services|Military/Government/Technical|ENGlobal Corporation Common Stock(ENG)(0.167),0.167
Consumer Services|Military/Government/Technical|Hill International Inc. Common Stock(HIL)(0.157),0.157
Consumer Services|Military/Government/Technical|Mistras Group Inc Common Stock(MG)(0.222),0.222
Consumer Services|Military/Government/Technical|Stantec Inc Common Stock(STN)(4.23),4.23
Consumer Services|Military/Government/Technical|Tetra Tech Inc. Common Stock(TTEK)(7.38),7.38
Consumer Services|Military/Government/Technical|VSE Corporation Common Stock(VSEC)(0.466),0.466
Consumer Services|Military/Government/Technical|Willdan Group Inc. Common Stock(WLDN)(0.552),0.552
Consumer Services|Miscellaneous|Barings Participation Investors Common Stock(MPV)(0.129),0.129
Consumer Services|Miscellaneous|Sprott Focus Trust Inc. Common Stock(FUND)(0.225),0.225
Consumer Services|Miscellaneous|Tri Continental Corporation Preferred Stock(TY^)(nan),
Consumer Services|Motor Vehicles|LKQ Corporation Common Stock(LKQ)(11.8),11.8
Consumer Services|Movies/Entertainment|AMC Entertainment Holdings Inc. Class A Common Stock(AMC)(1.87),1.87
Consumer Services|Movies/Entertainment|Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025(CSSEN)(0.0),0.0
Consumer Services|Movies/Entertainment|Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock(CSSEP)(0.0),0.0
Consumer Services|Movies/Entertainment|Chicken Soup for the Soul Entertainment Inc. Class A Common Stock(CSSE)(0.399),0.399
Consumer Services|Movies/Entertainment|Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock(CNK)(2.48),2.48
Consumer Services|Movies/Entertainment|Creatd Inc. Common Stock(CRTD)(0.0415),0.0415
Consumer Services|Movies/Entertainment|Creatd Inc. Warrant(CRTDW)(0.0),0.0
Consumer Services|Movies/Entertainment|CuriosityStream Inc. Class A Common Stock(CURI)(1.08),1.08
Consumer Services|Movies/Entertainment|CuriosityStream Inc. Warrant(CURIW)(0.0),0.0
Consumer Services|Movies/Entertainment|Eros STX Global Corporation A Ordinary Shares(ESGC)(0.754),0.754
Consumer Services|Movies/Entertainment|Gaia Inc. Class A Common Stock(GAIA)(0.186),0.186
Consumer Services|Movies/Entertainment|Genius Brands International Inc. Common Stock(GNUS)(0.405),0.405
Consumer Services|Movies/Entertainment|Marcus Corporation (The) Common Stock(MCS)(0.544),0.544
Consumer Services|Movies/Entertainment|Reading International Inc Class A Common Stock(RDI)(0.144),0.144
Consumer Services|Movies/Entertainment|Reading International Inc Class B Common Stock(RDIB)(0.478),0.478
Consumer Services|Movies/Entertainment|World Wrestling Entertainment Inc. Class A Common Stock(WWE)(3.68),3.68
Consumer Services|Movies/Entertainment|fuboTV Inc. Common Stock(FUBO)(4.6),4.6
Consumer Services|Newspapers/Magazines|A.H. Belo Corporation (TX) Common Stock(AHC)(0.0503),0.0503
Consumer Services|Newspapers/Magazines|AMREP Corporation Common Stock(AXR)(0.0671),0.0671
Consumer Services|Newspapers/Magazines|Daily Journal Corp. (S.C.) Common Stock(DJCO)(0.485),0.485
Consumer Services|Newspapers/Magazines|Gannett Co. Inc. Common Stock(GCI)(0.758),0.758
Consumer Services|Newspapers/Magazines|Lee Enterprises Incorporated Common Stock(LEE)(0.13),0.13
Consumer Services|Newspapers/Magazines|Meredith Corporation Common Stock(MDP)(1.12),1.12
Consumer Services|Newspapers/Magazines|New York Times Company (The) Common Stock(NYT)(8.33),8.33
Consumer Services|Newspapers/Magazines|News Corporation Class A Common Stock(NWSA)(13.4),13.4
Consumer Services|Newspapers/Magazines|News Corporation Class B Common Stock(NWS)(13.3),13.3
Consumer Services|Newspapers/Magazines|Tribune Publishing Company Common Stock(TPCO)(0.621),0.621
Consumer Services|Office Equipment/Supplies/Services|ADDvantage Technologies Group Inc. Common Stock(AEY)(0.0404),0.0404
Consumer Services|Office Equipment/Supplies/Services|Ennis Inc. Common Stock(EBF)(0.507),0.507
Consumer Services|Office Equipment/Supplies/Services|W.W. Grainger Inc. Common Stock(GWW)(19.7),19.7
Consumer Services|Other Consumer Services|17 Education & Technology Group Inc. American Depositary Shares(YQ)(3.12),3.12
Consumer Services|Other Consumer Services|ATA Creativity Global American Depositary Shares(AACG)(0.18),0.18
Consumer Services|Other Consumer Services|Adtalem Global Education Inc. Common Stock(ATGE)(2.04),2.04
Consumer Services|Other Consumer Services|Afya Limited Class A Common Shares(AFYA)(2.17),2.17
Consumer Services|Other Consumer Services|Altisource Portfolio Solutions S.A. Common Stock(ASPS)(0.162),0.162
Consumer Services|Other Consumer Services|Ambow Education Holding Ltd. American Depository Shares each representing two Class A ordinary shares(AMBO)(0.0692),0.0692
Consumer Services|Other Consumer Services|American Public Education Inc. Common Stock(APEI)(0.437),0.437
Consumer Services|Other Consumer Services|American Resources Corporation Class A Common Stock(AREC)(0.229),0.229
Consumer Services|Other Consumer Services|Applied DNA Sciences Inc. Common Stock(APDN)(0.0803),0.0803
Consumer Services|Other Consumer Services|Arco Platform Limited Class A Common Shares(ARCE)(2.05),2.05
Consumer Services|Other Consumer Services|Aspen Group Inc. Common Stock(ASPU)(0.244),0.244
Consumer Services|Other Consumer Services|BioHiTech Global Inc. Common Stock(BHTG)(0.0521),0.0521
Consumer Services|Other Consumer Services|Boxlight Corporation Class A Common Stock(BOXL)(0.183),0.183
Consumer Services|Other Consumer Services|Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share(BEDU)(0.764),0.764
Consumer Services|Other Consumer Services|Carriage Services Inc. Common Stock(CSV)(0.617),0.617
Consumer Services|Other Consumer Services|Chegg Inc. Common Stock(CHGG)(13.7),13.7
Consumer Services|Other Consumer Services|China Distance Education Holdings Limited American Depositary Shares(DL)(0.327),0.327
Consumer Services|Other Consumer Services|China Liberal Education Holdings Limited Ordinary Shares(CLEU)(0.0299),0.0299
Consumer Services|Other Consumer Services|China Online Education Group American depositary shares each representing 15 Class A ordinary shares(COE)(0.512),0.512
Consumer Services|Other Consumer Services|Dolphin Entertainment Inc. Common Stock(DLPN)(0.0367),0.0367
Consumer Services|Other Consumer Services|Donnelley Financial Solutions Inc. Common Stock(DFIN)(0.73),0.73
Consumer Services|Other Consumer Services|EVI Industries Inc.  Common Stock(EVI)(0.464),0.464
Consumer Services|Other Consumer Services|Evolent Health Inc Class A Common Stock(EVH)(1.62),1.62
Consumer Services|Other Consumer Services|Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one ordinary share(FEDU)(0.0858),0.0858
Consumer Services|Other Consumer Services|Franklin Covey Company Common Stock(FC)(0.36),0.36
Consumer Services|Other Consumer Services|GP Strategies Corporation Common Stock(GPX)(0.223),0.223
Consumer Services|Other Consumer Services|GSX Techedu Inc. American Depositary Shares three of which representing two Class A Ordinary Shares(GSX)(24.0),24.0
Consumer Services|Other Consumer Services|Gartner Inc. Common Stock(IT)(16.1),16.1
Consumer Services|Other Consumer Services|Graham Holdings Company Common Stock(GHC)(3.05),3.05
Consumer Services|Other Consumer Services|Grand Canyon Education Inc. Common Stock(LOPE)(5.03),5.03
Consumer Services|Other Consumer Services|H&R Block Inc. Common Stock(HRB)(3.57),3.57
Consumer Services|Other Consumer Services|Hailiang Education Group Inc. American Depositary Shares(HLG)(1.58),1.58
Consumer Services|Other Consumer Services|IAC/InterActiveCorp Common Stock(IAC)(23.3),23.3
Consumer Services|Other Consumer Services|Johnson Controls International plc Ordinary Share(JCI)(40.0),40.0
Consumer Services|Other Consumer Services|Jupai Holdings Limited American Depositary Shares each representing six ordinary shares(JP)(0.113),0.113
Consumer Services|Other Consumer Services|Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share(KUKE)(0.256),0.256
Consumer Services|Other Consumer Services|LAIX Inc. American Depositary Shares each  representing one Class A Ordinary Share(LAIX)(0.175),0.175
Consumer Services|Other Consumer Services|Laureate Education Inc. Class A Common Stock(LAUR)(3.05),3.05
Consumer Services|Other Consumer Services|Lincoln Educational Services Corporation Common Stock(LINC)(0.155),0.155
Consumer Services|Other Consumer Services|Lixiang Education Holding Co. Ltd. American Depositary Shares(LXEH)(0.108),0.108
Consumer Services|Other Consumer Services|MEDIROM Healthcare Technologies Inc. American Depositary Share(MRM)(0.0632),0.0632
Consumer Services|Other Consumer Services|ManTech International Corporation Common Stock $0.01 Par Value(MANT)(3.34),3.34
Consumer Services|Other Consumer Services|Meten EdtechX Education Group Ltd. Ordinary Shares(METX)(0.151),0.151
Consumer Services|Other Consumer Services|Meten EdtechX Education Group Ltd. Warrant(METXW)(0.0),0.0
Consumer Services|Other Consumer Services|NV5 Global Inc. Common Stock(NVEE)(1.32),1.32
Consumer Services|Other Consumer Services|New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)(EDU)(32.7),32.7
Consumer Services|Other Consumer Services|OneSmart International Education Group Limited ADS(ONE)(0.686),0.686
Consumer Services|Other Consumer Services|Oriental Culture Holding LTD Ordinary Shares(OCG)(0.108),0.108
Consumer Services|Other Consumer Services|Perdoceo Education Corporation Common Stock(PRDO)(0.931),0.931
Consumer Services|Other Consumer Services|Performant Financial Corporation Common Stock(PFMT)(0.0805),0.0805
Consumer Services|Other Consumer Services|Premier Inc. Class A Common Stock(PINC)(4.11),4.11
Consumer Services|Other Consumer Services|Puxin Limited American Depositary Shares each representing two Ordinary Shares(NEW)(0.732),0.732
Consumer Services|Other Consumer Services|R1 RCM Inc. Common Stock(RCM)(7.95),7.95
Consumer Services|Other Consumer Services|RISE Education Cayman Ltd American Depositary Shares(REDU)(0.336),0.336
Consumer Services|Other Consumer Services|RYB Education Inc. American depositary shares each representing one Class A ordinary share(RYB)(0.0954),0.0954
Consumer Services|Other Consumer Services|Regis Corporation Common Stock(RGS)(0.399),0.399
Consumer Services|Other Consumer Services|Sea Limited American Depositary Shares each representing one Class A Ordinary Share(SE)(137.0),137.0
Consumer Services|Other Consumer Services|Service Corporation International Common Stock(SCI)(8.37),8.37
Consumer Services|Other Consumer Services|Skillful Craftsman Education Technology Limited Ordinary Share(EDTK)(0.0526),0.0526
Consumer Services|Other Consumer Services|Spark Networks Inc. American Depositary Shares (each representing one-tenth of an Ordinary Share)(LOV)(0.175),0.175
Consumer Services|Other Consumer Services|StoneMor Inc. Common Stock(STON)(0.318),0.318
Consumer Services|Other Consumer Services|Strategic Education Inc. Common Stock(STRA)(2.31),2.31
Consumer Services|Other Consumer Services|Stride Inc. Common Stock(LRN)(1.1),1.1
Consumer Services|Other Consumer Services|Sunlands Technology Group American Depositary Shares representing Class A ordinary shares(STG)(0.284),0.284
Consumer Services|Other Consumer Services|TAL Education Group American Depositary Shares(TAL)(52.0),52.0
Consumer Services|Other Consumer Services|Tarena International Inc. American Depositary Shares(TEDU)(0.167),0.167
Consumer Services|Other Consumer Services|Team Inc. Common Stock(TISI)(0.292),0.292
Consumer Services|Other Consumer Services|Terminix Global Holdings Inc. Common Stock(TMX)(6.59),6.59
Consumer Services|Other Consumer Services|Unifirst Corporation Common Stock(UNF)(4.53),4.53
Consumer Services|Other Consumer Services|Universal Technical Institute Inc Common Stock(UTI)(0.202),0.202
Consumer Services|Other Consumer Services|Vasta Platform Limited Class A Ordinary Shares(VSTA)(1.25),1.25
Consumer Services|Other Consumer Services|Verb Technology Company Inc. Common Stock(VERB)(0.111),0.111
Consumer Services|Other Consumer Services|Verb Technology Company Inc. Warrant(VERBW)(0.0),0.0
Consumer Services|Other Consumer Services|Vitru Limited Common Shares(VTRU)(0.337),0.337
Consumer Services|Other Consumer Services|WW International Inc. Common Stock(WW)(1.88),1.88
Consumer Services|Other Consumer Services|Wah Fu Education Group Limited Ordinary Shares(WAFU)(0.03),0.03
Consumer Services|Other Consumer Services|XpresSpa Group Inc. Common Stock(XSPA)(0.245),0.245
Consumer Services|Other Consumer Services|Yelp Inc. Common Stock(YELP)(2.59),2.59
Consumer Services|Other Consumer Services|Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share(DAO)(3.76),3.76
Consumer Services|Other Consumer Services|Zhongchao Inc. Class A Ordinary Shares(ZCMD)(0.0526),0.0526
Consumer Services|Other Consumer Services|Zovio Inc. Common Stock(ZVO)(0.191),0.191
Consumer Services|Other Consumer Services|iHuman Inc. American depositary shares each representing five Class A ordinary shares(IH)(1.03),1.03
Consumer Services|Other Specialty Stores|1-800-FLOWERS.COM Inc. Common Stock(FLWS)(2.03),2.03
Consumer Services|Other Specialty Stores|Academy Sports and Outdoors Inc. Common Stock(ASO)(2.26),2.26
Consumer Services|Other Specialty Stores|Advance Auto Parts Inc Advance Auto Parts Inc W/I(AAP)(11.4),11.4
Consumer Services|Other Specialty Stores|AutoZone Inc. Common Stock(AZO)(27.6),27.6
Consumer Services|Other Specialty Stores|Barnes & Noble Education Inc Common Stock(BNED)(0.321),0.321
Consumer Services|Other Specialty Stores|Big 5 Sporting Goods Corporation Common Stock(BGFV)(0.324),0.324
Consumer Services|Other Specialty Stores|Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares(BQ)(0.78),0.78
Consumer Services|Other Specialty Stores|CarParts.com Inc. Common Stock(PRTS)(0.91),0.91
Consumer Services|Other Specialty Stores|Dick's Sporting Goods Inc Common Stock(DKS)(6.56),6.56
Consumer Services|Other Specialty Stores|EZCORP Inc. Class A Non Voting Common Stock(EZPW)(0.272),0.272
Consumer Services|Other Specialty Stores|FirstCash Inc. Common Stock(FCFS)(2.59),2.59
Consumer Services|Other Specialty Stores|Haverty Furniture Companies Inc. Common Stock(HVT)(0.633),0.633
Consumer Services|Other Specialty Stores|Hibbett Sports Inc. Common Stock(HIBB)(1.07),1.07
Consumer Services|Other Specialty Stores|JD.com Inc. American Depositary Shares(JD)(163.0),163.0
Consumer Services|Other Specialty Stores|Kirkland's Inc. COMMONSTOCK(KIRK)(0.347),0.347
Consumer Services|Other Specialty Stores|Leslie's Inc. Common Stock(LESL)(4.31),4.31
Consumer Services|Other Specialty Stores|Lianluo Smart Limited Class A Common Stock(LLIT)(0.00436),0.00436
Consumer Services|Other Specialty Stores|Live Ventures Incorporated Common Stock(LIVE)(0.0484),0.0484
Consumer Services|Other Specialty Stores|MarineMax Inc.  (FL) Common Stock(HZO)(0.996),0.996
Consumer Services|Other Specialty Stores|Northern Star Acquisition Corp. Class A Common Stock(STIC)(0.477),0.477
